epoch,learning_rate,train_mse,train_rmse,train_relative_l2,train_seconds,validation_mse,validation_rmse,validation_relative_l2,validation_seconds
51,129984.67613171515,3.663742831405559e-13,6.05288594920271e-07,3.1739124278567316e-07,0.5481497757136822,,,,
52,125773.51227916611,2.994697606772535e-13,5.472383033718067e-07,2.8695178905523464e-07,0.5457268115133047,,,,
53,121570.66435265534,2.46507601379468e-13,4.96495318587666e-07,2.6034402023478577e-07,0.5624852832406759,,,,
54,117380.28005567034,2.043198001119745e-13,4.52017477662064e-07,2.370214641412585e-07,0.6596857868134975,,,,
55,113206.49479160098,1.707521387978416e-13,4.132216581906636e-07,2.1667835267302025e-07,0.5566241145133972,1.4008247921584278e-13,3.7427593993715754e-07,1.9792510388859315e-07,0.03932202234864235
56,109053.42758259573,1.4377838214751317e-13,3.791811996229681e-07,1.9882877886563962e-07,0.5594886429607868,,,,
57,104925.177004584,1.2191665286546576e-13,3.4916565247095217e-07,1.830897317213205e-07,0.5569723937660456,,,,
58,100825.81714247644,1.0417995178001861e-13,3.227691927368822e-07,1.6924837251704663e-07,0.5711749456822872,,,,
59,96759.39356953542,8.957537413076505e-14,2.992914534876749e-07,1.569375124110774e-07,0.8688895478844643,,,,
60,92729.91935488206,7.757457679108193e-14,2.7852212980494375e-07,1.460468292520589e-07,0.6769339665770531,6.599478382270604e-14,2.5689449940141975e-07,1.3585129327568145e-07,0.046569621190428734
61,88741.37110308187,6.76208573278706e-14,2.6004010715247483e-07,1.3635553928471938e-07,0.5671566594392061,,,,
62,84797.68502971623,5.937505568159075e-14,2.4366997287641076e-07,1.2777163847103777e-07,0.597046785056591,,,,
63,80902.7530768124,5.2541898088940415e-14,2.2922019563934677e-07,1.201946961884427e-07,0.6421302389353514,,,,
64,77060.41907196722,4.6852680262888465e-14,2.1645479958385878e-07,1.1350099510117827e-07,0.6994334794580936,,,,
65,73274.4749349528,4.2054653217356514e-14,2.050723121666026e-07,1.0753243422348473e-07,0.5482051037251949,3.6965340524636235e-14,1.9226372649211872e-07,1.01673161374867e-07,0.04516319930553436
66,69548.65693554976,3.8002273406178545e-14,1.949417179727791e-07,1.0222031484109433e-07,0.553837563842535,,,,
67,65886.64200630014,3.457499250309879e-14,1.859435196587899e-07,9.750199373939852e-08,0.6879523191601038,,,,
68,62292.0441138186,3.1666206405769666e-14,1.7795001097434545e-07,9.331048447163977e-08,0.6678087078034878,,,,
69,58768.41069224405,2.9166466004402585e-14,1.7078192528602838e-07,8.955180713259997e-08,0.6243095323443413,,,,
70,55319.219142350106,2.7027224636632142e-14,1.6439958831040952e-07,8.620514261328015e-08,0.5359556991606951,2.451139136416193e-14,1.5656114257427328e-07,8.279287312492699e-08,0.047209059819579124
71,51947.87339977053,2.5204766196096927e-14,1.5876009006074834e-07,8.324799560411938e-08,0.5432254765182734,,,,
72,48657.70057572582,2.362854697885141e-14,1.5371579937941127e-07,8.060295371541066e-08,0.5289925821125507,,,,
73,45451.94767356593,2.2277449257679095e-14,1.4925632066240644e-07,7.826456587191783e-08,0.5862110313028097,,,,
74,42333.77838436996,2.1094762929122683e-14,1.4524036260324706e-07,7.615874407043545e-08,0.5531070251017809,,,,
75,39306.26996476532,2.00754957567952e-14,1.4168802262998522e-07,7.429603074605547e-08,0.5379847548902035,1.8687653332091067e-14,1.367027919688953e-07,7.229135355814563e-08,0.04071495682001114
76,36372.41020004659,1.9185093522704513e-14,1.385102650445248e-07,7.262972261048708e-08,0.5352064352482557,,,,
77,33535.094455592305,1.8419005065894424e-14,1.3571663518483807e-07,7.116484908108912e-08,0.5382862873375416,,,,
78,30797.122819489083,1.7746192007578288e-14,1.3321483403727337e-07,6.985299588892254e-08,0.6398626323789358,,,,
79,28161.197339182334,1.7151236563164392e-14,1.3096272967208798e-07,6.867207457411835e-08,0.5330566689372063,,,,
80,25629.919354882055,1.6626769510986048e-14,1.2894483126898126e-07,6.761395860524613e-08,0.5908667631447315,1.5768017630114105e-14,1.2557076741867156e-07,6.640450142449433e-08,0.06663948856294155
81,23205.786932353807,1.616916155191989e-14,1.271580180402317e-07,6.667702268744761e-08,0.5837628431618214,,,,
82,20891.1923976296,1.5768364391988142e-14,1.2557214815391247e-07,6.584545041210754e-08,0.5391811076551676,,,,
83,18688.41997607074,1.5419479399236093e-14,1.2417519639298378e-07,6.511293990516302e-08,0.6259099114686251,,,,
84,16599.6435381135,1.511210088094463e-14,1.2293128520008496e-07,6.44606747475557e-08,0.5237665250897408,,,,
85,14626.924453921038,1.4843400848660452e-14,1.2183349641482203e-07,6.388504142776745e-08,0.5282714515924454,1.4223012654527958e-14,1.1926027274213303e-07,6.306737717693512e-08,0.04024064727127552
86,12772.209559060198,1.4609629452097435e-14,1.2087030012413072e-07,6.337997294881853e-08,0.5286322701722383,,,,
87,11037.329233209757,1.4411451850024178e-14,1.200477065587851e-07,6.294863491237836e-08,0.532455088570714,,,,
88,9423.995593796666,1.4237662457300482e-14,1.19321676393271e-07,6.25679346315419e-08,0.6319553218781948,,,,
89,7933.8008063429415,1.4089832693789068e-14,1.1870060106751384e-07,6.224226538553532e-08,0.5291366595774889,,,,
90,6568.215513190394,1.3967799460857974e-14,1.1818544521580471e-07,6.197213304698616e-08,0.5375448316335678,1.3523060692978015e-14,1.1628869546511395e-07,6.14959437009662e-08,0.04040527902543545
91,5328.587382154254,1.3863501431341412e-14,1.1774337107175679e-07,6.174032550400535e-08,0.5310257505625486,,,,
92,4216.139776537723,1.3779647460778905e-14,1.1738674312195097e-07,6.155332282602514e-08,0.6721090544015169,,,,
93,3231.970547820108,1.3711258077024238e-14,1.17095081352823e-07,6.140038604156649e-08,0.6331341490149498,,,,
94,2377.050952209973,1.365805813977654e-14,1.1686769502209128e-07,6.128115295059288e-08,0.5127251464873552,,,,
95,1652.2246921325257,1.3615227020774634e-14,1.1668430494618646e-07,6.11849898895432e-08,0.522552939131856,1.3241161549340159e-14,1.1507024615138423e-07,6.085160170280455e-08,0.040763216093182564
96,1058.2070835970837,1.3584754523328444e-14,1.1655365512641996e-07,6.111648189350063e-08,0.5031476430594921,,,,
97,595.5843502666644,1.3564667863115728e-14,1.164674540939044e-07,6.107128121886522e-08,0.617944648489356,,,,
98,264.8130449259567,1.3551507930889944e-14,1.1641094420581746e-07,6.104164949647672e-08,0.5221354681998491,,,,
99,66.21959891881926,1.3543535953409489e-14,1.163766984984945e-07,6.102369564679609e-08,0.5230485983192921,,,,
100,0.0,1.3540327874231268e-14,1.1636291451416671e-07,6.101646113084111e-08,0.5222917478531599,1.3193531430373925e-14,1.1486309864518685e-07,6.074205768110958e-08,0.0387335903942585
